1;100;0.5641895835
Разбиений;Рекурсивное сложение;Двойное Рекурсивное сложение;Наивное сложение;Прореживающее сложение;Кехановское сложение;Совмещающее сложение
35105;-0.0000000303;-0.0000000299;-0.0000040834;-0.0000000303;-0.0000000303;-0.0000000303
35110;-0.0000000303;0.0000000154;-0.0000039046;-0.0000000303;0.0000000293;0.0000000293
35115;-0.0000000899;-0.0000000299;-0.0000029509;-0.0000000303;-0.0000000303;-0.0000000303
35120;0.0000000293;0.0000000149;-0.0000042622;0.0000000293;0.0000000293;0.0000000293
35125;-0.0000000303;-0.0000000303;-0.0000034278;-0.0000000303;-0.0000000303;-0.0000000303
35130;0.0000000889;0.0000000151;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
35135;-0.0000000303;-0.0000000304;-0.0000030701;-0.0000000303;-0.0000000303;-0.0000000303
35140;0.0000000293;0.0000000155;-0.0000036662;0.0000000293;0.0000000293;0.0000000293
35145;-0.0000000303;-0.0000000306;-0.0000025337;-0.0000000303;-0.0000000303;-0.0000000303
35150;0.0000000293;0.0000000154;-0.0000031893;0.0000000293;0.0000000293;0.0000000293
35155;-0.0000000303;-0.0000000304;-0.0000036066;0.0000000293;-0.0000000303;-0.0000000303
35160;0.0000000293;0.0000000151;-0.0000031893;0.0000000293;0.0000000293;0.0000000293
35165;-0.0000000899;-0.0000000307;-0.0000035470;-0.0000000303;-0.0000000303;-0.0000000303
35170;0.0000000293;0.0000000155;-0.0000033085;-0.0000000303;0.0000000293;0.0000000293
35175;-0.0000000303;-0.0000000302;-0.0000030701;-0.0000000899;-0.0000000303;-0.0000000303
35180;0.0000000293;0.0000000154;-0.0000030105;-0.0000000303;0.0000000293;0.0000000293
35185;-0.0000000899;-0.0000000308;-0.0000028317;-0.0000000303;-0.0000000303;-0.0000000303
35190;0.0000000293;0.0000000151;-0.0000023549;-0.0000000303;-0.0000000303;-0.0000000303
35195;-0.0000000303;-0.0000000305;-0.0000031893;-0.0000000303;-0.0000000303;-0.0000000303
35200;0.0000000293;0.0000000150;-0.0000022357;-0.0000000303;0.0000000293;0.0000000293
35205;-0.0000000303;-0.0000000306;-0.0000033681;-0.0000000303;-0.0000000303;-0.0000000303
35210;0.0000000293;0.0000000163;-0.0000027721;-0.0000000303;0.0000000293;0.0000000293
35215;-0.0000000303;-0.0000000298;-0.0000035470;-0.0000000303;-0.0000000303;-0.0000000303
35220;0.0000000889;0.0000000153;-0.0000040834;0.0000000293;0.0000000293;0.0000000293
35225;-0.0000000303;-0.0000000299;-0.0000041430;0.0000000293;-0.0000000303;-0.0000000303
35230;0.0000000293;0.0000000148;-0.0000033085;-0.0000000303;0.0000000293;0.0000000293
35235;-0.0000000303;-0.0000000302;-0.0000039642;-0.0000000899;-0.0000000303;-0.0000000303
35240;0.0000000293;0.0000000152;-0.0000030701;-0.0000000303;0.0000000293;0.0000000293
35245;-0.0000000899;-0.0000000302;-0.0000042026;-0.0000000899;-0.0000000303;-0.0000000303
35250;0.0000000293;0.0000000147;-0.0000035470;0.0000000293;0.0000000293;0.0000000293
35255;-0.0000000303;-0.0000000304;-0.0000037258;-0.0000000303;-0.0000000303;-0.0000000303
35260;0.0000000293;0.0000000151;-0.0000027721;0.0000000293;0.0000000293;0.0000000293
35265;-0.0000000303;-0.0000000300;-0.0000034278;-0.0000000303;-0.0000000303;-0.0000000303
35270;0.0000000293;0.0000000145;-0.0000029509;0.0000000293;0.0000000293;0.0000000293
35275;-0.0000000303;-0.0000000306;-0.0000046198;0.0000000293;-0.0000000303;-0.0000000303
35280;0.0000000293;0.0000000152;-0.0000031893;0.0000000293;0.0000000293;0.0000000293
35285;-0.0000000303;-0.0000000295;-0.0000030701;0.0000000293;-0.0000000303;-0.0000000303
35290;-0.0000000303;0.0000000154;-0.0000034278;0.0000000293;0.0000000293;0.0000000293
35295;-0.0000000303;-0.0000000303;-0.0000040834;0.0000000293;-0.0000000303;-0.0000000303
35300;0.0000000293;0.0000000153;-0.0000026529;-0.0000000303;0.0000000293;0.0000000293
35305;-0.0000000303;-0.0000000299;-0.0000036066;0.0000000293;-0.0000000303;-0.0000000303
35310;0.0000000889;0.0000000156;-0.0000033085;-0.0000000303;0.0000000293;0.0000000293
35315;-0.0000000303;-0.0000000303;-0.0000030701;-0.0000000899;-0.0000000303;-0.0000000303
35320;0.0000000293;0.0000000151;-0.0000021164;0.0000000293;-0.0000000303;-0.0000000303
35325;-0.0000000303;-0.0000000300;-0.0000027125;-0.0000000303;-0.0000000303;-0.0000000303
35330;-0.0000000303;0.0000000158;-0.0000033681;0.0000000889;0.0000000293;0.0000000293
35335;-0.0000000303;-0.0000000301;-0.0000027721;-0.0000000303;-0.0000000303;-0.0000000303
35340;0.0000000293;0.0000000154;-0.0000016396;0.0000000293;0.0000000293;0.0000000293
35345;-0.0000000303;-0.0000000305;-0.0000044410;0.0000000293;-0.0000000303;-0.0000000303
35350;0.0000000293;0.0000000147;-0.0000035470;0.0000000293;0.0000000293;0.0000000293
35355;-0.0000000303;-0.0000000301;-0.0000030105;-0.0000000303;-0.0000000303;-0.0000000303
35360;0.0000000293;0.0000000150;-0.0000033681;0.0000000293;0.0000000293;0.0000000293
35365;-0.0000000303;-0.0000000292;-0.0000037854;-0.0000000303;-0.0000000303;-0.0000000303
35370;0.0000000293;0.0000000148;-0.0000031297;0.0000000293;0.0000000293;0.0000000293
35375;-0.0000000303;-0.0000000300;-0.0000038450;-0.0000000303;-0.0000000303;-0.0000000303
35380;0.0000000293;0.0000000151;-0.0000028913;0.0000000293;0.0000000293;0.0000000293
35385;-0.0000000303;-0.0000000297;-0.0000040834;-0.0000000303;-0.0000000303;-0.0000000303
35390;0.0000000293;0.0000000154;-0.0000033085;-0.0000000303;0.0000000293;0.0000000293
35395;-0.0000000303;-0.0000000292;-0.0000033085;-0.0000000303;-0.0000000303;-0.0000000303
35400;0.0000000293;0.0000000154;-0.0000030105;0.0000000293;-0.0000000303;-0.0000000303
35405;-0.0000000303;-0.0000000299;-0.0000040834;-0.0000000899;-0.0000000303;-0.0000000303
35410;0.0000000889;0.0000000151;-0.0000034278;-0.0000000303;0.0000000293;0.0000000293
35415;-0.0000000303;-0.0000000301;-0.0000030105;-0.0000000303;-0.0000000303;-0.0000000303
35420;0.0000000889;0.0000000149;-0.0000031893;-0.0000000303;0.0000000293;0.0000000293
35425;-0.0000000303;-0.0000000303;-0.0000040238;-0.0000000899;-0.0000000303;-0.0000000303
35430;-0.0000000303;0.0000000145;-0.0000037258;0.0000000293;0.0000000293;0.0000000293
35435;-0.0000000303;-0.0000000301;-0.0000028317;0.0000000293;-0.0000000303;-0.0000000303
35440;0.0000000293;0.0000000151;-0.0000030701;0.0000000293;0.0000000293;0.0000000293
35445;-0.0000000303;-0.0000000293;-0.0000033085;-0.0000000303;-0.0000000303;-0.0000000303
35450;-0.0000000303;0.0000000149;-0.0000032489;-0.0000000303;0.0000000293;0.0000000293
35455;-0.0000000303;-0.0000000308;-0.0000021761;0.0000000293;-0.0000000303;-0.0000000303
35460;-0.0000000303;0.0000000150;-0.0000027125;0.0000000889;0.0000000293;0.0000000293
35465;-0.0000000303;-0.0000000296;-0.0000031297;-0.0000000303;-0.0000000303;-0.0000000303
35470;-0.0000000303;0.0000000149;-0.0000026529;0.0000000293;0.0000000293;0.0000000293
35475;-0.0000000303;-0.0000000293;-0.0000025337;0.0000000293;-0.0000000303;-0.0000000303
35480;0.0000000293;0.0000000148;-0.0000039046;0.0000000293;0.0000000293;0.0000000293
35485;-0.0000000303;-0.0000000298;-0.0000033681;-0.0000000899;-0.0000000303;-0.0000000303
35490;-0.0000000303;0.0000000150;-0.0000033681;0.0000000293;0.0000000293;0.0000000293
35495;-0.0000000303;-0.0000000298;-0.0000036066;-0.0000000899;-0.0000000303;-0.0000000303
35500;-0.0000000303;0.0000000149;-0.0000042622;0.0000000293;0.0000000293;0.0000000293
35505;-0.0000000303;-0.0000000296;-0.0000033085;0.0000000293;-0.0000000303;-0.0000000303
35510;-0.0000000303;0.0000000142;-0.0000030105;-0.0000000303;0.0000000293;0.0000000293
35515;-0.0000000303;-0.0000000298;-0.0000028317;-0.0000000899;-0.0000000303;-0.0000000303
35520;0.0000000293;0.0000000151;-0.0000034278;-0.0000000303;0.0000000293;0.0000000293
35525;-0.0000000303;-0.0000000290;-0.0000027125;-0.0000000303;-0.0000000303;-0.0000000303
35530;-0.0000000303;0.0000000154;-0.0000027125;0.0000000293;0.0000000293;0.0000000293
35535;-0.0000000303;-0.0000000300;-0.0000034278;-0.0000000303;-0.0000000303;-0.0000000303
35540;0.0000000293;0.0000000148;-0.0000040834;-0.0000000303;0.0000000293;0.0000000293
35545;-0.0000000303;-0.0000000290;-0.0000034278;-0.0000000303;-0.0000000303;-0.0000000303
35550;0.0000000293;0.0000000149;-0.0000038450;0.0000000293;0.0000000293;0.0000000293
35555;-0.0000000303;-0.0000000297;-0.0000027125;-0.0000000303;-0.0000000303;-0.0000000303
35560;0.0000000293;0.0000000151;-0.0000036662;-0.0000000303;0.0000000293;0.0000000293
35565;-0.0000000303;-0.0000000294;-0.0000027721;-0.0000000303;-0.0000000303;-0.0000000303
35570;-0.0000000303;0.0000000146;-0.0000029509;0.0000000293;0.0000000293;0.0000000293
35575;-0.0000000303;-0.0000000296;-0.0000028913;-0.0000000303;-0.0000000303;-0.0000000303
35580;-0.0000000303;0.0000000151;-0.0000030701;0.0000000293;0.0000000293;0.0000000293
35585;-0.0000000303;-0.0000000295;-0.0000021164;-0.0000000303;-0.0000000303;-0.0000000303
35590;0.0000000293;0.0000000152;-0.0000036066;0.0000000889;0.0000000293;0.0000000293
35595;-0.0000000303;-0.0000000295;-0.0000027125;-0.0000000303;-0.0000000303;-0.0000000303
35600;0.0000000293;0.0000000147;-0.0000033085;-0.0000000303;-0.0000000303;-0.0000000303
35605;-0.0000000303;-0.0000000292;-0.0000031893;-0.0000000899;-0.0000000303;-0.0000000303
35610;-0.0000000303;0.0000000151;-0.0000034278;-0.0000000303;0.0000000293;0.0000000293
35615;-0.0000000303;-0.0000000295;-0.0000030701;-0.0000000899;-0.0000000303;-0.0000000303
35620;-0.0000000303;0.0000000143;-0.0000036662;-0.0000000303;0.0000000293;0.0000000293
35625;-0.0000000303;-0.0000000300;-0.0000033085;-0.0000000303;-0.0000000303;-0.0000000303
35630;0.0000000293;0.0000000147;-0.0000046198;-0.0000000303;0.0000000293;0.0000000293
35635;-0.0000000303;-0.0000000290;-0.0000040238;-0.0000000303;-0.0000000303;-0.0000000303
35640;0.0000000293;0.0000000151;-0.0000027125;-0.0000000303;0.0000000293;0.0000000293
35645;-0.0000000303;-0.0000000295;-0.0000035470;-0.0000000303;-0.0000000303;-0.0000000303
35650;0.0000000293;0.0000000142;-0.0000043218;0.0000000293;0.0000000293;0.0000000293
35655;-0.0000000303;-0.0000000294;-0.0000035470;-0.0000000303;-0.0000000303;-0.0000000303
35660;0.0000000293;0.0000000149;-0.0000033681;-0.0000000303;0.0000000293;0.0000000293
35665;-0.0000000303;-0.0000000293;-0.0000037258;-0.0000000303;-0.0000000303;-0.0000000303
35670;0.0000000293;0.0000000147;-0.0000027721;0.0000000293;0.0000000293;0.0000000293
35675;-0.0000000303;-0.0000000293;-0.0000031893;-0.0000000303;-0.0000000303;-0.0000000303
35680;0.0000000293;0.0000000150;-0.0000025933;-0.0000000303;0.0000000293;0.0000000293
35685;-0.0000000303;-0.0000000295;-0.0000037258;-0.0000000303;-0.0000000303;-0.0000000303
35690;-0.0000000303;0.0000000149;-0.0000028317;-0.0000000303;0.0000000293;0.0000000293
35695;-0.0000000303;-0.0000000298;-0.0000029509;0.0000000293;-0.0000000303;-0.0000000303
35700;-0.0000000303;0.0000000143;-0.0000028317;0.0000000293;0.0000000293;0.0000000293
35705;-0.0000000303;-0.0000000296;-0.0000043814;-0.0000000303;-0.0000000303;-0.0000000303
35710;0.0000000293;0.0000000147;-0.0000027125;0.0000000293;0.0000000293;0.0000000293
35715;-0.0000000303;-0.0000000293;-0.0000022953;0.0000000293;-0.0000000303;-0.0000000303
35720;0.0000000293;0.0000000148;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
35725;-0.0000000303;-0.0000000293;-0.0000036662;-0.0000000899;-0.0000000303;-0.0000000303
35730;-0.0000000303;0.0000000147;-0.0000024741;-0.0000000303;0.0000000293;0.0000000293
35735;-0.0000000303;-0.0000000296;-0.0000029509;-0.0000000899;-0.0000000303;-0.0000000303
35740;0.0000000293;0.0000000142;-0.0000025337;0.0000000293;0.0000000293;0.0000000293
35745;-0.0000000303;-0.0000000289;-0.0000040238;-0.0000000303;-0.0000000303;-0.0000000303
35750;-0.0000000303;0.0000000146;-0.0000025933;0.0000000293;0.0000000293;0.0000000293
35755;-0.0000000303;-0.0000000289;-0.0000035470;-0.0000000303;-0.0000000303;-0.0000000303
35760;0.0000000293;0.0000000146;-0.0000037258;0.0000000293;0.0000000293;0.0000000293
35765;-0.0000000303;-0.0000000293;-0.0000034874;-0.0000000303;-0.0000000303;-0.0000000303
35770;0.0000000293;0.0000000148;-0.0000026529;0.0000000293;0.0000000293;0.0000000293
35775;-0.0000000303;-0.0000000290;-0.0000039046;-0.0000000303;-0.0000000303;-0.0000000303
35780;-0.0000000303;0.0000000153;-0.0000036662;0.0000000293;0.0000000293;0.0000000293
35785;-0.0000000303;-0.0000000290;-0.0000034874;-0.0000000899;-0.0000000303;-0.0000000303
35790;0.0000000293;0.0000000147;-0.0000027721;-0.0000000303;0.0000000293;0.0000000293
35795;-0.0000000899;-0.0000000296;-0.0000031893;-0.0000000303;-0.0000000303;-0.0000000303
35800;0.0000000293;0.0000000144;-0.0000041430;0.0000000293;0.0000000293;0.0000000293
35805;-0.0000000303;-0.0000000287;-0.0000039642;0.0000000293;-0.0000000303;-0.0000000303
35810;0.0000000293;0.0000000151;-0.0000027721;0.0000000293;-0.0000000303;-0.0000000303
35815;-0.0000000303;-0.0000000286;-0.0000034874;-0.0000000303;-0.0000000303;-0.0000000303
35820;-0.0000000303;0.0000000143;-0.0000047987;0.0000000293;0.0000000293;0.0000000293
35825;-0.0000000303;-0.0000000289;-0.0000024145;-0.0000000303;-0.0000000303;-0.0000000303
35830;0.0000000293;0.0000000149;-0.0000031297;0.0000000293;0.0000000293;0.0000000293
35835;-0.0000000303;-0.0000000294;-0.0000034874;-0.0000000899;-0.0000000303;-0.0000000303
35840;0.0000000293;0.0000000140;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
35845;-0.0000000303;-0.0000000294;-0.0000018780;-0.0000000303;-0.0000000303;-0.0000000303
35850;0.0000000293;0.0000000145;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
35855;-0.0000000303;-0.0000000290;-0.0000036662;-0.0000000303;-0.0000000303;-0.0000000303
35860;-0.0000000303;0.0000000148;-0.0000029509;0.0000000293;0.0000000293;0.0000000293
35865;0.0000000293;-0.0000000297;-0.0000021164;-0.0000000303;-0.0000000303;-0.0000000303
35870;0.0000000293;0.0000000149;-0.0000033085;0.0000000293;0.0000000293;0.0000000293
35875;-0.0000000303;-0.0000000290;-0.0000035470;-0.0000000303;-0.0000000303;-0.0000000303
35880;0.0000000293;0.0000000147;-0.0000042026;-0.0000000303;0.0000000293;0.0000000293
35885;-0.0000000303;-0.0000000288;-0.0000034278;-0.0000000303;-0.0000000303;-0.0000000303
35890;0.0000000293;0.0000000145;-0.0000042026;0.0000000293;0.0000000293;0.0000000293
35895;-0.0000000303;-0.0000000291;-0.0000033085;-0.0000000303;-0.0000000303;-0.0000000303
35900;0.0000000293;0.0000000145;-0.0000036066;0.0000000293;-0.0000000303;-0.0000000303
35905;0.0000000293;-0.0000000291;-0.0000045602;-0.0000000303;-0.0000000303;-0.0000000303
35910;-0.0000000303;0.0000000149;-0.0000036662;-0.0000000303;0.0000000293;0.0000000293
35915;-0.0000000303;-0.0000000289;-0.0000027721;-0.0000000303;-0.0000000303;-0.0000000303
35920;-0.0000000303;0.0000000148;-0.0000035470;0.0000000293;0.0000000293;0.0000000293
35925;-0.0000000303;-0.0000000291;-0.0000043814;-0.0000000303;-0.0000000303;-0.0000000303
35930;0.0000000889;0.0000000151;-0.0000040238;0.0000000293;0.0000000293;0.0000000293
35935;-0.0000000303;-0.0000000292;-0.0000024145;-0.0000000303;-0.0000000303;-0.0000000303
35940;0.0000000293;0.0000000145;-0.0000039046;-0.0000000303;0.0000000293;0.0000000293
35945;-0.0000000303;-0.0000000287;-0.0000034874;-0.0000000303;-0.0000000303;-0.0000000303
35950;0.0000000293;0.0000000147;-0.0000031893;-0.0000000303;0.0000000293;0.0000000293
35955;-0.0000000303;-0.0000000288;-0.0000019972;0.0000000293;-0.0000000303;-0.0000000303
35960;0.0000000293;0.0000000147;-0.0000033085;-0.0000000303;0.0000000293;0.0000000293
35965;-0.0000000303;-0.0000000290;-0.0000028913;-0.0000000303;-0.0000000303;-0.0000000303
35970;-0.0000000303;0.0000000141;-0.0000022953;-0.0000000303;0.0000000293;0.0000000293
35975;-0.0000000303;-0.0000000281;-0.0000021164;-0.0000000899;-0.0000000303;-0.0000000303
35980;0.0000000293;0.0000000139;-0.0000034278;0.0000000293;0.0000000293;0.0000000293
35985;-0.0000000303;-0.0000000288;-0.0000032489;-0.0000000303;-0.0000000303;-0.0000000303
35990;0.0000000293;0.0000000149;-0.0000022357;0.0000000293;0.0000000293;0.0000000293
35995;-0.0000000303;-0.0000000291;-0.0000036066;-0.0000000303;-0.0000000303;-0.0000000303
36000;0.0000000293;0.0000000147;-0.0000042026;-0.0000000303;0.0000000293;0.0000000293
36005;-0.0000000303;-0.0000000284;-0.0000039642;-0.0000000899;-0.0000000303;-0.0000000303
36010;-0.0000000303;0.0000000154;-0.0000034874;0.0000000293;0.0000000293;0.0000000293
36015;-0.0000000303;-0.0000000291;-0.0000033681;-0.0000000303;-0.0000000303;-0.0000000303
36020;-0.0000000303;0.0000000150;-0.0000036066;-0.0000000303;-0.0000000303;-0.0000000303
36025;-0.0000000303;-0.0000000287;-0.0000033681;-0.0000000303;-0.0000000303;-0.0000000303
36030;-0.0000000303;0.0000000140;-0.0000029509;0.0000000293;0.0000000293;0.0000000293
36035;-0.0000000303;-0.0000000285;-0.0000045602;-0.0000000303;-0.0000000303;-0.0000000303
36040;0.0000000293;0.0000000148;-0.0000024741;0.0000000293;0.0000000293;0.0000000293
36045;-0.0000000303;-0.0000000285;-0.0000037258;-0.0000000303;-0.0000000303;-0.0000000303
36050;0.0000000293;0.0000000143;-0.0000027125;-0.0000000303;0.0000000293;0.0000000293
36055;-0.0000000303;-0.0000000286;-0.0000028913;-0.0000000899;-0.0000000303;-0.0000000303
36060;0.0000000293;0.0000000143;-0.0000037258;0.0000000293;0.0000000293;0.0000000293
36065;-0.0000000303;-0.0000000288;-0.0000028913;-0.0000000303;-0.0000000303;-0.0000000303
36070;0.0000000293;0.0000000147;-0.0000033085;0.0000000293;0.0000000293;0.0000000293
36075;-0.0000000303;-0.0000000287;-0.0000032489;-0.0000000303;-0.0000000303;-0.0000000303
36080;0.0000000293;0.0000000153;-0.0000035470;0.0000000293;0.0000000293;0.0000000293
36085;-0.0000000303;-0.0000000287;-0.0000037854;-0.0000000303;-0.0000000303;-0.0000000303
36090;-0.0000000303;0.0000000144;-0.0000026529;-0.0000000303;-0.0000000303;-0.0000000303
36095;-0.0000000303;-0.0000000288;-0.0000037854;-0.0000000303;-0.0000000303;-0.0000000303
36100;-0.0000000303;0.0000000146;-0.0000035470;0.0000000293;0.0000000293;0.0000000293
36105;-0.0000000303;-0.0000000288;-0.0000033681;-0.0000000303;-0.0000000303;-0.0000000303
36110;-0.0000000303;0.0000000144;-0.0000032489;0.0000000293;0.0000000293;0.0000000293
36115;-0.0000000303;-0.0000000284;-0.0000037258;-0.0000000303;-0.0000000303;-0.0000000303
36120;0.0000000293;0.0000000138;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
36125;-0.0000000303;-0.0000000290;-0.0000040238;-0.0000000303;-0.0000000303;-0.0000000303
36130;-0.0000000303;0.0000000150;-0.0000031893;0.0000000293;0.0000000293;0.0000000293
36135;-0.0000000303;-0.0000000289;-0.0000039642;-0.0000000303;-0.0000000303;-0.0000000303
36140;0.0000000293;0.0000000147;-0.0000034874;0.0000000293;0.0000000293;0.0000000293
36145;-0.0000000303;-0.0000000286;-0.0000033681;-0.0000000303;-0.0000000303;-0.0000000303
36150;0.0000000293;0.0000000133;-0.0000039642;0.0000000293;0.0000000293;0.0000000293
36155;-0.0000000303;-0.0000000292;-0.0000027721;-0.0000000303;-0.0000000303;-0.0000000303
36160;0.0000000293;0.0000000142;-0.0000037854;0.0000000293;0.0000000293;0.0000000293
36165;-0.0000000303;-0.0000000284;-0.0000034278;-0.0000000303;-0.0000000303;-0.0000000303
36170;0.0000000293;0.0000000145;-0.0000026529;0.0000000293;0.0000000293;0.0000000293
36175;-0.0000000303;-0.0000000292;-0.0000031893;-0.0000000303;-0.0000000303;-0.0000000303
36180;0.0000000293;0.0000000143;-0.0000028317;0.0000000293;0.0000000293;0.0000000293
36185;-0.0000000303;-0.0000000286;-0.0000030105;-0.0000000303;-0.0000000303;-0.0000000303
36190;0.0000000293;0.0000000144;-0.0000036662;-0.0000000303;0.0000000293;0.0000000293
36195;-0.0000000303;-0.0000000290;-0.0000021164;-0.0000000899;-0.0000000303;-0.0000000303
36200;0.0000000293;0.0000000149;-0.0000043814;0.0000000293;0.0000000293;0.0000000293
36205;-0.0000000303;-0.0000000285;-0.0000021761;-0.0000000303;-0.0000000303;-0.0000000303
36210;-0.0000000303;0.0000000143;-0.0000027125;0.0000000293;0.0000000293;0.0000000293
36215;-0.0000000303;-0.0000000285;-0.0000036066;-0.0000000303;-0.0000000303;-0.0000000303
36220;-0.0000000303;0.0000000146;-0.0000036662;-0.0000000303;0.0000000293;0.0000000293
36225;-0.0000000303;-0.0000000284;-0.0000030105;-0.0000000303;-0.0000000303;-0.0000000303
36230;-0.0000000303;0.0000000141;-0.0000027125;0.0000000889;0.0000000293;0.0000000293
36235;-0.0000000303;-0.0000000287;-0.0000028317;-0.0000000303;-0.0000000303;-0.0000000303
36240;0.0000000293;0.0000000142;-0.0000037854;0.0000000293;-0.0000000303;-0.0000000303
36245;-0.0000000303;-0.0000000285;-0.0000029509;-0.0000000303;-0.0000000303;-0.0000000303
36250;0.0000000293;0.0000000141;-0.0000046794;-0.0000000303;-0.0000000303;-0.0000000303
36255;-0.0000000303;-0.0000000286;-0.0000024741;-0.0000000303;-0.0000000303;-0.0000000303
36260;0.0000000293;0.0000000146;-0.0000031297;0.0000000293;0.0000000293;0.0000000293
36265;-0.0000000303;-0.0000000284;-0.0000035470;-0.0000000303;-0.0000000303;-0.0000000303
36270;-0.0000000303;0.0000000144;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
36275;-0.0000000303;-0.0000000284;-0.0000043814;-0.0000000303;-0.0000000303;-0.0000000303
36280;0.0000000293;0.0000000142;-0.0000031297;0.0000000293;0.0000000293;0.0000000293
36285;-0.0000000303;-0.0000000283;-0.0000033085;-0.0000000303;-0.0000000303;-0.0000000303
36290;-0.0000000303;0.0000000144;-0.0000046198;0.0000000293;0.0000000293;0.0000000293
36295;-0.0000000303;-0.0000000289;-0.0000031297;-0.0000000303;-0.0000000303;-0.0000000303
36300;0.0000000293;0.0000000145;-0.0000032489;-0.0000000303;-0.0000000303;-0.0000000303
36305;-0.0000000303;-0.0000000286;-0.0000064080;-0.0000000303;-0.0000000303;-0.0000000303
36310;-0.0000000303;0.0000000146;-0.0000055139;0.0000000293;0.0000000293;0.0000000293
36315;-0.0000000303;-0.0000000282;-0.0000068848;-0.0000000303;-0.0000000303;-0.0000000303
36320;0.0000000293;0.0000000140;-0.0000054543;0.0000000293;0.0000000293;0.0000000293
36325;-0.0000000303;-0.0000000289;-0.0000071828;-0.0000000899;-0.0000000303;-0.0000000303
36330;-0.0000000303;0.0000000145;-0.0000056331;0.0000000293;0.0000000293;0.0000000293
36335;-0.0000000303;-0.0000000289;-0.0000065868;-0.0000000303;-0.0000000303;-0.0000000303
36340;0.0000000293;0.0000000140;-0.0000056927;-0.0000000303;-0.0000000303;-0.0000000303
36345;-0.0000000303;-0.0000000283;-0.0000067060;0.0000000293;-0.0000000303;-0.0000000303
36350;0.0000000293;0.0000000143;-0.0000067060;0.0000000293;0.0000000293;0.0000000293
36355;-0.0000000303;-0.0000000290;-0.0000059311;-0.0000000303;-0.0000000303;-0.0000000303
36360;0.0000000293;0.0000000148;-0.0000064080;-0.0000000303;-0.0000000303;-0.0000000303
36365;-0.0000000303;-0.0000000279;-0.0000074213;-0.0000000303;-0.0000000303;-0.0000000303
36370;-0.0000000303;0.0000000143;-0.0000061696;-0.0000000303;0.0000000293;0.0000000293
36375;-0.0000000303;-0.0000000284;-0.0000067656;-0.0000000303;-0.0000000303;-0.0000000303
36380;-0.0000000303;0.0000000141;-0.0000062888;0.0000000293;0.0000000293;0.0000000293
36385;-0.0000000303;-0.0000000283;-0.0000071828;-0.0000000303;-0.0000000303;-0.0000000303
36390;-0.0000000303;0.0000000140;-0.0000064676;0.0000000293;0.0000000293;0.0000000293
36395;-0.0000000303;-0.0000000283;-0.0000063484;0.0000000293;-0.0000000303;-0.0000000303
36400;0.0000000293;0.0000000143;-0.0000065272;-0.0000000303;0.0000000293;0.0000000293
36405;-0.0000000303;-0.0000000286;-0.0000065868;-0.0000000303;-0.0000000303;-0.0000000303
36410;0.0000000293;0.0000000145;-0.0000059311;0.0000000293;0.0000000293;0.0000000293
36415;-0.0000000303;-0.0000000275;-0.0000062888;-0.0000000303;-0.0000000303;-0.0000000303
36420;-0.0000000303;0.0000000140;-0.0000064676;0.0000000293;0.0000000293;0.0000000293
36425;-0.0000000303;-0.0000000285;-0.0000071232;-0.0000000899;-0.0000000899;-0.0000000899
36430;-0.0000000303;0.0000000147;-0.0000056331;0.0000000293;0.0000000293;0.0000000293
36435;-0.0000000303;-0.0000000285;-0.0000066464;0.0000000293;-0.0000000303;-0.0000000303
36440;0.0000000293;0.0000000139;-0.0000067060;0.0000000293;0.0000000293;0.0000000293
36445;-0.0000000303;-0.0000000276;-0.0000062888;-0.0000000303;-0.0000000303;-0.0000000303
36450;-0.0000000303;0.0000000146;-0.0000064080;-0.0000000303;0.0000000293;0.0000000293
36455;-0.0000000303;-0.0000000284;-0.0000052159;0.0000000293;-0.0000000899;-0.0000000899
36460;0.0000000293;0.0000000143;-0.0000075405;0.0000000293;0.0000000293;0.0000000293
36465;-0.0000000303;-0.0000000280;-0.0000053351;-0.0000000303;-0.0000000303;-0.0000000303
36470;-0.0000000303;0.0000000143;-0.0000061696;0.0000000293;0.0000000293;0.0000000293
36475;-0.0000000303;-0.0000000285;-0.0000070040;-0.0000000303;-0.0000000303;-0.0000000303
36480;0.0000000293;0.0000000140;-0.0000059311;-0.0000000303;-0.0000000303;-0.0000000303
36485;-0.0000000303;-0.0000000278;-0.0000074213;0.0000000293;-0.0000000303;-0.0000000303
36490;-0.0000000303;0.0000000140;-0.0000073617;0.0000000889;0.0000000293;0.0000000293
36495;0.0000000293;-0.0000000278;-0.0000076597;-0.0000000303;-0.0000000303;-0.0000000303
36500;0.0000000293;0.0000000140;-0.0000057523;0.0000000293;0.0000000293;0.0000000293
36505;-0.0000000303;-0.0000000278;-0.0000068848;0.0000000889;-0.0000000303;-0.0000000303
36510;-0.0000000303;0.0000000144;-0.0000080769;0.0000000293;0.0000000293;0.0000000293
36515;-0.0000000303;-0.0000000283;-0.0000067060;-0.0000000303;-0.0000000303;-0.0000000303
36520;0.0000000293;0.0000000140;-0.0000073021;0.0000000293;0.0000000293;0.0000000293
